ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
3037,1983,Phd,Married,50150.0,0,0,2013-06-20,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,6,41,31,375,0,2,410.0,16,0,25.625,10,0.125,Store,Wines,Medium
1473,1960,2N Cycle,Single,47823.0,0,1,2013-07-23,0,53.0,1.0,5.0,2.0,1.0,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,64,54,342,1,2,72.0,7,0,10.285714285714286,10,0.2857142857142857,Store,Wines,Low
1016,1959,Phd,Single,34554.0,0,1,2014-03-30,43,41.0,1.0,6.0,2.0,0.0,5.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,3,65,55,92,1,2,55.0,7,0,7.857142857142857,8,0.2857142857142857,Store,Wines,Low
4518,1979,Graduation,Married,85693.0,0,1,2013-04-20,59,386.0,81.0,183.0,120.5,81.0,111.0,2,9,5,11,5,0,0,0,0,0,0,3,11,0,2013,4,45,35,436,1,3,962.5,27,0,35.648148148148145,14,0.07407407407407407,Store,Wines,High
9370,1945,Phd,Married,65846.0,0,0,2013-05-17,68,562.0,81.0,276.0,80.0,40.0,81.0,1,6,3,6,4,0,0,0,0,0,0,3,11,0,2013,5,79,69,409,0,2,1120.0,16,0,70.0,10,0.0625,Web,Wines,Medium
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217.0,76.0,556.0,50.0,26.0,38.0,1,3,11,5,1,0,0,0,0,0,0,3,11,1,2014,5,65,55,53,0,2,963.0,20,1,48.15,4,0.05,Catalog,Meat,High
8373,1979,Undergraduate,Married,24594.0,1,0,2013-12-10,94,1.0,3.0,6.0,10.0,0.0,9.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,12,45,35,202,1,3,29.0,5,0,5.8,6,0.2,Store,Fish,Low
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144.0,1.0,32.0,2.0,1.0,7.0,4,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,9,60,50,279,2,4,187.0,13,0,14.384615384615385,11,0.3076923076923077,Web,Wines,Medium
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295.0,81.0,271.0,75.0,81.0,65.0,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013,2,55,45,513,2,4,868.0,26,0,33.38461538461539,12,0.15384615384615385,Store,Wines,High
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76.0,3.0,31.0,4.0,4.0,27.0,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012,12,46,36,558,1,2,145.0,9,0,16.11111111111111,10,0.2222222222222222,Web,Wines,Low
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454.0,81.0,106.0,31.0,22.0,43.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012,12,64,54,570,0,2,737.0,14,0,52.642857142857146,7,0.07142857142857142,Web,Wines,Medium
5077,1979,Graduation,Married,77298.0,0,1,2013-11-02,46,425.0,81.0,292.0,23.0,35.0,79.0,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,11,45,35,240,1,3,935.0,24,0,38.958333333333336,9,0.041666666666666664,Store,Wines,High
7431,1991,Phd,Single,68126.0,0,0,2012-11-10,40,1224.0,17.0,311.0,23.0,51.0,86.0,1,7,4,5,9,0,1,0,0,0,0,3,11,1,2012,11,33,23,597,0,1,1712.0,17,2,100.70588235294117,16,0.058823529411764705,Web,Wines,Medium
3267,1963,Master,Married,57288.0,0,1,2014-06-25,27,527.0,0.0,21.0,0.0,0.0,60.0,3,8,1,8,6,0,1,0,0,0,0,3,11,0,2014,6,61,51,5,1,3,608.0,20,1,30.4,14,0.15,Web,Wines,High
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490.0,44.0,125.0,29.0,20.0,22.0,1,6,7,11,3,0,1,1,0,0,0,3,11,1,2013,1,33,23,544,0,1,730.0,25,3,29.2,9,0.04,Store,Wines,High
9215,1980,Phd,Married,43974.0,1,0,2012-12-12,19,378.0,0.0,101.0,0.0,0.0,72.0,5,6,4,6,7,0,0,0,0,0,0,3,11,0,2012,12,44,34,565,1,3,551.0,21,0,26.238095238095237,13,0.23809523809523808,Web,Wines,High
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64.0,1.0,21.0,0.0,1.0,27.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,9,62,52,293,2,3,114.0,8,0,14.25,8,0.25,Store,Wines,Low
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547.0,81.0,556.0,120.5,81.0,33.0,0,4,6,5,1,0,0,1,1,0,0,3,11,0,2014,1,54,44,157,0,2,1418.5,15,2,94.56666666666666,5,0.0,Catalog,Meat,Medium
367,1978,2N Cycle,Married,36550.0,1,0,2013-02-19,74,47.0,81.0,94.0,120.5,81.0,120.0,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2013,2,46,36,496,1,3,543.5,20,0,27.175,18,0.25,Web,Fish,High
5234,1967,2N Cycle,Married,30753.0,1,1,2013-07-11,85,12.0,5.0,25.0,0.0,9.0,30.0,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2013,7,57,47,354,2,4,81.0,7,0,11.571428571428571,6,0.2857142857142857,Store,Gold,Low
9862,1969,Graduation,Married,21918.0,1,0,2013-11-14,37,1.0,6.0,7.0,11.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,11,55,45,228,1,3,33.0,7,0,4.714285714285714,8,0.2857142857142857,Store,Fish,Low
9805,1953,Master,Married,56129.0,0,1,2013-06-20,65,320.0,48.0,133.0,39.0,72.0,48.0,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,6,71,61,375,1,3,660.0,22,0,30.0,10,0.18181818181818182,Store,Wines,High
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34.0,3.0,29.0,0.0,4.0,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,1,2014,2,57,47,126,1,2,80.0,9,1,8.88888888888889,7,0.3333333333333333,Store,Wines,Low
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9.0,0.0,7.0,3.0,4.0,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,9,39,29,299,2,4,30.0,6,0,5.0,8,0.3333333333333333,Store,Wines,Low
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,4,48,38,434,1,2,43.0,5,0,8.6,8,0.2,Store,Wines,Low
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722.0,27.0,102.0,44.0,72.0,126.5,0,6,8,13,2,0,1,1,1,0,0,3,11,1,2013,3,41,31,475,0,1,1093.5,27,4,40.5,8,0.0,Store,Wines,High
1491,1965,2N Cycle,Married,71488.0,0,0,2013-02-18,87,162.0,33.0,124.0,40.0,28.0,126.5,2,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,2,59,49,497,0,2,513.5,16,0,32.09375,4,0.125,Store,Wines,Medium
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450.0,81.0,556.0,120.5,0.0,126.5,1,3,6,6,1,0,0,0,0,0,0,3,11,1,2013,4,40,30,435,0,1,1334.0,16,1,83.375,4,0.0625,Catalog,Meat,Medium
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70.0,0.0,16.0,0.0,0.0,4.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,6,71,61,22,2,4,90.0,8,0,11.25,8,0.25,Store,Wines,Low
8268,1961,Phd,Married,51381.5,0,1,2013-07-11,23,352.0,0.0,27.0,10.0,0.0,15.0,3,6,1,7,6,0,0,0,0,0,0,3,11,0,2013,7,63,53,354,1,3,404.0,17,0,23.764705882352942,12,0.17647058823529413,Store,Wines,Medium
11051,1956,Phd,Married,77376.0,1,1,2014-05-10,72,492.0,19.0,110.0,16.0,12.0,12.0,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2014,5,68,58,51,2,4,661.0,23,0,28.73913043478261,10,0.17391304347826086,Store,Wines,High
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120.0,58.0,73.0,65.0,81.0,58.0,5,5,4,5,5,0,0,0,0,0,0,3,11,0,2013,9,72,62,273,1,3,455.0,19,0,23.94736842105263,10,0.2631578947368421,Web,Wines,Medium
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534.0,5.0,47.0,0.0,5.0,41.0,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2013,3,66,56,477,2,3,632.0,23,0,27.47826086956522,19,0.21739130434782608,Web,Wines,High
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236.0,81.0,189.0,23.0,41.0,126.5,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2014,2,55,45,140,0,2,696.5,19,0,36.6578947368421,11,0.05263157894736842,Store,Wines,Medium
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231.0,65.0,196.0,38.0,71.0,124.0,1,6,5,7,4,0,0,0,0,0,0,3,11,0,2013,8,61,51,323,1,3,725.0,19,0,38.1578947368421,10,0.05263157894736842,Store,Wines,Medium
5290,1964,Phd,Married,41551.0,1,1,2013-08-14,51,220.0,0.0,33.0,3.0,0.0,23.0,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2013,8,60,50,320,2,4,279.0,16,0,17.4375,13,0.3125,Web,Wines,Medium
1685,1967,Phd,Married,62981.0,0,0,2013-03-17,21,796.0,14.0,556.0,38.0,44.0,0.0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,2013,3,57,47,470,0,2,1448.0,23,1,62.95652173913044,7,0.043478260869565216,Store,Wines,High
5342,1976,Undergraduate,Divorced,9548.0,1,0,2012-08-08,31,0.0,1.0,3.0,10.0,6.0,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,8,48,38,691,1,2,29.0,6,0,4.833333333333333,9,0.3333333333333333,Store,Fish,Low
9579,1959,Phd,Married,33762.0,2,1,2013-07-07,61,53.0,1.0,34.0,2.0,0.0,16.0,3,2,2,2,8,0,0,0,0,0,0,3,11,0,2013,7,65,55,358,3,5,106.0,9,0,11.777777777777779,10,0.3333333333333333,Web,Wines,Low
7660,1973,Phd,Single,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2014,5,51,41,42,2,3,49.0,6,2,8.166666666666666,6,0.3333333333333333,Store,Gold,Low
1461,1965,Phd,Divorced,36921.0,1,1,2013-07-28,74,17.0,1.0,12.0,3.0,1.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,59,49,337,2,3,38.0,7,0,5.428571428571429,9,0.2857142857142857,Store,Wines,Low
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962.0,61.0,556.0,52.0,61.0,20.0,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2012,10,32,22,619,0,1,1712.0,22,0,77.81818181818181,7,0.045454545454545456,Store,Wines,High
11084,1976,Master,Married,65104.0,0,1,2013-11-14,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,0,0,0,0,0,0,3,11,1,2013,11,48,38,228,1,3,1053.0,17,1,61.94117647058823,10,0.11764705882352941,Store,Wines,Medium
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399.0,28.0,556.0,36.0,40.0,126.0,1,5,7,10,2,0,0,0,0,0,0,3,11,0,2013,4,62,52,437,0,2,1185.0,23,0,51.52173913043478,7,0.043478260869565216,Store,Meat,High
2937,1974,Phd,Single,68352.0,0,1,2013-08-28,47,614.0,16.0,132.0,43.0,33.0,33.0,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2013,8,50,40,306,1,2,871.0,25,0,34.84,14,0.12,Store,Wines,High
9701,1988,Graduation,Married,41883.0,1,0,2013-03-19,13,32.0,34.0,41.0,73.0,16.0,116.0,3,4,2,3,7,0,0,0,0,0,0,3,11,0,2013,3,36,26,468,1,3,312.0,12,0,26.0,11,0.25,Web,Gold,Medium
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598.0,16.0,141.0,32.0,41.0,49.0,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2012,10,48,38,620,2,4,877.0,15,0,58.46666666666667,11,0.2,Store,Wines,Medium
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2.0,1.0,18.0,20.0,11.0,16.0,1,2,0,3,6,0,0,0,0,0,0,3,11,1,2012,10,49,39,610,1,3,68.0,6,1,11.333333333333334,8,0.16666666666666666,Store,Fish,Low
3120,1981,Graduation,Married,38547.0,1,0,2013-08-28,49,6.0,1.0,10.0,0.0,1.0,4.0,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013,8,43,33,306,1,3,22.0,4,0,5.5,9,0.25,Store,Meat,Low
5885,1973,2N Cycle,Married,35688.0,2,1,2012-08-22,94,73.0,3.0,90.0,12.0,1.0,32.0,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2012,8,51,41,677,3,5,211.0,16,0,13.1875,12,0.4375,Web,Meat,Medium
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42.0,16.0,29.0,12.0,20.0,8.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,6,58,48,9,0,2,127.0,8,0,15.875,5,0.125,Store,Wines,Low
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295.0,21.0,78.0,39.0,13.0,13.0,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2014,4,71,61,67,2,4,459.0,16,0,28.6875,7,0.0625,Store,Wines,Medium
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346.0,17.0,48.0,23.0,13.0,13.0,4,8,1,6,6,0,1,0,0,0,0,3,11,0,2014,3,55,45,115,1,3,460.0,19,1,24.210526315789473,14,0.21052631578947367,Web,Wines,Medium
7798,1972,2N Cycle,Married,46344.0,0,1,2012-12-14,28,233.0,20.0,57.0,8.0,20.0,91.0,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2012,12,52,42,563,1,3,429.0,17,0,25.235294117647058,14,0.23529411764705882,Web,Wines,Medium
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5.0,7.0,24.0,19.0,14.0,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0,2014,5,36,26,49,1,2,89.0,11,0,8.090909090909092,9,0.36363636363636365,Store,Meat,Medium
7055,1952,Phd,Married,61010.0,0,1,2012-10-09,57,888.0,0.0,57.0,0.0,0.0,76.0,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012,10,72,62,629,1,3,1021.0,26,0,39.26923076923077,13,0.07692307692307693,Store,Wines,High
10240,1949,Graduation,Married,69372.0,0,0,2013-02-19,10,997.0,26.0,269.0,34.0,13.0,42.0,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013,2,75,65,496,0,2,1381.0,21,3,65.76190476190476,14,0.047619047619047616,Web,Wines,High
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212.0,6.0,69.0,4.0,12.0,3.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,7,66,56,357,1,2,306.0,15,0,20.4,13,0.2,Web,Wines,Medium
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8.0,1.0,7.0,2.0,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,9,46,36,291,3,4,18.0,4,0,4.5,4,0.25,Store,Wines,Low
9970,1977,Graduation,Married,55375.0,0,1,2013-10-17,3,42.0,11.0,57.0,10.0,28.0,14.0,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013,10,47,37,256,1,3,162.0,9,0,18.0,3,0.1111111111111111,Store,Meat,Low
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536.0,11.0,387.0,120.5,81.0,57.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013,8,69,59,314,0,1,1192.5,18,0,66.25,4,0.05555555555555555,Store,Wines,Medium
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5.0,0.0,3.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,7,66,56,364,3,4,13.0,4,0,3.25,8,0.25,Store,Wines,Low
9260,1945,Phd,Married,70356.0,0,0,2012-11-05,20,1224.0,16.0,249.0,43.0,16.0,33.0,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012,11,79,69,602,0,2,1581.0,27,0,58.55555555555556,16,0.07407407407407407,Web,Wines,High
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53.0,3.0,49.0,7.0,4.0,5.0,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014,1,40,30,176,1,3,121.0,11,0,11.0,11,0.36363636363636365,Store,Wines,Medium
10095,1975,Phd,Divorced,74165.0,0,0,2013-05-01,9,1001.0,12.0,240.0,16.0,12.0,12.0,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013,5,49,39,425,0,1,1293.0,20,0,64.65,7,0.05,Store,Wines,High
8475,1973,Phd,Married,117418.0,0,1,2014-03-01,98,20.0,2.0,556.0,1.0,2.0,1.0,15,0,22,0,0,0,0,0,0,0,0,3,11,0,2014,3,51,41,121,1,3,582.0,37,0,15.72972972972973,0,0.40540540540540543,Catalog,Meat,High
4370,1966,Graduation,Married,43482.0,2,1,2013-11-13,83,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,11,58,48,229,3,5,88.0,9,0,9.777777777777779,8,0.3333333333333333,Store,Meat,Low
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125.0,16.0,98.0,120.5,21.0,27.0,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013,11,71,61,224,0,1,407.5,18,1,22.63888888888889,9,0.05555555555555555,Catalog,Wines,Medium
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212.0,5.0,33.0,7.0,0.0,2.0,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013,8,65,55,306,0,1,259.0,12,1,21.583333333333332,7,0.08333333333333333,Store,Wines,Medium
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277.0,81.0,305.0,120.5,76.0,124.0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,11,36,26,240,0,1,983.5,15,0,65.56666666666666,4,0.06666666666666667,Store,Meat,Medium
3152,1957,Graduation,Married,26091.0,1,1,2014-02-25,84,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,2,67,57,125,2,4,89.0,9,0,9.88888888888889,7,0.3333333333333333,Store,Gold,Low
5610,1965,Graduation,Married,33456.0,1,1,2014-04-21,58,7.0,3.0,10.0,8.0,1.0,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,59,49,70,2,4,36.0,6,0,6.0,8,0.3333333333333333,Store,Meat,Low
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12.0,4.0,6.0,11.0,8.0,16.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,42,32,352,1,3,57.0,7,0,8.142857142857142,10,0.2857142857142857,Store,Gold,Low
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85.0,7.0,24.0,2.0,3.0,27.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,54,44,70,2,4,148.0,8,0,18.5,9,0.125,Web,Wines,Low
1880,1959,Phd,Married,53537.0,1,1,2014-01-30,17,81.0,0.0,6.0,0.0,0.0,6.0,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,1,65,55,151,2,4,93.0,8,0,11.625,7,0.25,Store,Wines,Low
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59.0,0.0,12.0,0.0,0.0,48.0,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014,4,57,47,87,1,2,119.0,7,1,17.0,6,0.14285714285714285,Web,Wines,Low
8717,1975,Phd,Married,80427.0,0,1,2012-09-12,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012,9,49,39,656,1,3,1835.0,28,0,65.53571428571429,16,0.03571428571428571,Web,Wines,High
10314,1948,Phd,Married,83837.0,0,0,2012-12-16,79,847.0,66.0,119.0,86.0,81.0,111.0,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012,12,76,66,561,0,2,1310.0,25,3,52.4,13,0.04,Catalog,Wines,High
10854,1970,Phd,Married,38853.0,1,1,2014-05-23,90,29.0,0.0,14.0,0.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,5,54,44,38,2,4,45.0,7,0,6.428571428571429,9,0.2857142857142857,Store,Wines,Low
10492,1959,Graduation,Married,38285.0,2,1,2014-06-24,96,2.0,0.0,5.0,2.0,0.0,1.0,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014,6,65,55,6,3,5,10.0,4,0,2.5,2,0.25,Store,Meat,Low
6935,1951,2N Cycle,Married,78497.0,0,0,2013-12-01,44,207.0,26.0,447.0,75.0,0.0,126.5,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,12,73,63,211,0,2,881.5,25,1,35.26,7,0.04,Store,Meat,High
7698,1976,Phd,Married,51650.0,0,1,2014-05-11,81,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014,5,48,38,50,1,3,191.0,10,0,19.1,9,0.1,Web,Wines,Medium
3559,1988,2N Cycle,Married,16248.0,1,0,2014-05-10,77,12.0,11.0,10.0,3.0,12.0,9.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014,5,36,26,51,1,3,57.0,9,0,6.333333333333333,8,0.3333333333333333,Store,Wines,Low
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620.0,26.0,195.0,34.0,17.0,126.5,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013,9,78,68,275,0,2,1018.5,24,0,42.4375,8,0.041666666666666664,Store,Wines,High
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014,1,40,30,159,1,3,66.0,6,0,11.0,7,0.16666666666666666,Store,Wines,Low
2563,1961,Undergraduate,Married,28249.0,0,0,2014-06-15,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,63,53,15,0,2,43.0,6,0,7.166666666666667,8,0.16666666666666666,Store,Sweets,Low
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10.0,1.0,18.0,10.0,4.0,7.0,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012,12,41,31,572,1,3,50.0,5,0,10.0,10,0.2,Store,Meat,Low
5823,1970,Phd,Single,32303.0,0,1,2014-03-08,63,35.0,0.0,2.0,0.0,0.0,2.0,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014,3,54,44,114,1,2,39.0,7,0,5.571428571428571,6,0.2857142857142857,Store,Wines,Low
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013,8,58,48,332,1,3,608.0,18,0,33.77777777777778,12,0.1111111111111111,Store,Wines,Medium
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783.0,30.0,537.0,120.5,76.0,15.0,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013,3,48,38,468,0,2,1561.5,24,0,65.0625,6,0.041666666666666664,Catalog,Wines,High
6431,1964,Phd,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,2,60,50,492,2,4,68.0,7,0,9.714285714285714,9,0.2857142857142857,Store,Wines,Low
9733,1978,Undergraduate,Married,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,9,46,36,659,1,3,80.0,5,1,16.0,7,0.2,Store,Gold,Low
5602,1989,Phd,Married,66973.0,0,0,2013-05-17,98,466.0,22.0,432.0,120.5,81.0,102.0,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013,5,35,25,409,0,2,1223.5,28,0,43.69642857142857,11,0.03571428571428571,Store,Wines,High
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,5,36,26,396,1,3,91.0,8,0,11.375,11,0.25,Web,Wines,Low
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235.0,6.0,45.0,8.0,9.0,12.0,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013,2,51,41,497,2,4,315.0,16,0,19.6875,11,0.25,Store,Wines,Medium
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,12,47,37,183,2,4,31.0,6,0,5.166666666666667,9,0.3333333333333333,Store,Wines,Low
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014,5,44,34,48,0,2,834.0,23,0,36.26086956521739,10,0.043478260869565216,Store,Wines,High
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519.0,17.0,556.0,27.0,81.0,51.0,1,4,6,6,2,0,0,1,0,0,0,3,11,0,2013,9,70,60,284,0,2,1251.0,17,1,73.58823529411765,6,0.058823529411764705,Catalog,Meat,Medium
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344.0,81.0,482.0,50.0,33.0,126.5,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013,1,70,60,529,0,2,1116.5,17,0,65.67647058823529,7,0.058823529411764705,Catalog,Meat,Medium
3182,1973,Phd,Single,46854.0,1,1,2014-03-31,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014,3,51,41,91,2,3,263.0,15,2,17.533333333333335,13,0.4,Web,Wines,Medium
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448.0,4.0,34.0,6.0,4.0,39.0,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014,6,72,62,1,1,2,535.0,19,1,28.157894736842106,13,0.15789473684210525,Web,Wines,Medium
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265.0,81.0,553.0,120.5,23.0,92.0,1,4,4,9,1,0,0,0,0,0,0,3,11,0,2013,12,56,46,203,0,1,1134.5,18,0,63.02777777777778,5,0.05555555555555555,Store,Meat,Medium
